ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
46001803,中古マンション等,,46201,鹿児島県,鹿児島市,高麗町,鹿児島中央,14,１Ｋ,15,,,,平成3年,ＳＲＣ,住宅,事務所,,,,,,,2019年第２四半期,改装済,,6.505149978319906
46004662,中古マンション等,,46201,鹿児島県,鹿児島市,照国町,鹿児島,25,３ＬＤＫ,130,,,,平成25年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2019年第１四半期,未改装,,7.812913356642856
46067228,中古マンション等,,46201,鹿児島県,鹿児島市,小松原,谷山(ＪＲ),19,４ＬＤＫ,90,,,,平成19年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第３四半期,未改装,,7.491361693834273
46058805,中古マンション等,,46201,鹿児島県,鹿児島市,西田,鹿児島中央,4,１Ｋ,15,,,,平成3年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第１四半期,未改装,,6.544068044350276
46000448,中古マンション等,,46201,鹿児島県,鹿児島市,上荒田町,鹿児島中央,13,３ＬＤＫ,75,,,,平成13年,ＳＲＣ,,住宅,,,,,,,2020年第１四半期,未改装,,7.462397997898956
46036969,中古マンション等,,46201,鹿児島県,鹿児島市,鴨池新町,南鹿児島,26,４ＬＤＫ,110,,,,昭和58年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2011年第１四半期,改装済,,7.301029995663981
46003139,中古マンション等,,46201,鹿児島県,鹿児島市,城山町,鹿児島,11,３ＬＤＫ,80,,,,平成16年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2017年第３四半期,改装済,,7.380211241711606
46067335,中古マンション等,,46201,鹿児島県,鹿児島市,三和町,南鹿児島,16,１Ｋ,20,,,,平成2年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2007年第４四半期,未改装,,6.380211241711606
46000754,中古マンション等,,46201,鹿児島県,鹿児島市,小川町,鹿児島,5,３ＬＤＫ,70,,,,,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第１四半期,未改装,,7.278753600952829
46052940,中古マンション等,,46201,鹿児島県,鹿児島市,上本町,鹿児島,3,１Ｋ,20,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第１四半期,改装済,,6.477121254719663
46036965,中古マンション等,,46201,鹿児島県,鹿児島市,鴨池新町,南鹿児島,17,３ＬＤＫ,60,,,,昭和52年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2011年第２四半期,未改装,,6.832508912706237
46053645,中古マンション等,,46201,鹿児島県,鹿児島市,新照院町,鹿児島中央,16,１ＬＤＫ,35,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第１四半期,未改装,,6.845098040014257
46004717,中古マンション等,,46201,鹿児島県,鹿児島市,天保山町,鹿児島中央,30分?60分,,70,,,,平成14年,ＲＣ,住宅,住宅,,,,,,,2017年第４四半期,未改装,,7.278753600952829
46002512,中古マンション等,,46201,鹿児島県,鹿児島市,清水町,鹿児島,18,４ＬＤＫ,85,,,,平成20年,ＲＣ,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2018年第３四半期,未改装,,7.380211241711606
46054043,中古マンション等,,46201,鹿児島県,鹿児島市,照国町,高見馬場,8,２ＤＫ,60,,,,平成22年,ＲＣ,住宅,,,,,,,,2013年第４四半期,未改装,,7.278753600952829
46006228,中古マンション等,,46201,鹿児島県,鹿児島市,堀江町,鹿児島中央,28,１Ｋ,20,,,,昭和55年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2016年第１四半期,改装済,,6.531478917042255
46004030,中古マンション等,,46201,鹿児島県,鹿児島市,武岡,鹿児島中央,24,４ＬＤＫ,80,,,,平成26年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2015年第１四半期,未改装,,7.3979400086720375
46048439,中古マンション等,,46201,鹿児島県,鹿児島市,真砂本町,南鹿児島,19,３ＬＤＫ,90,,,,昭和54年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第１四半期,改装済,,7.113943352306837
46067352,中古マンション等,,46201,鹿児島県,鹿児島市,下荒田,宇宿,12,１Ｋ,30,,,,戦前,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2008年第３四半期,未改装,,6.544068044350276
46004873,中古マンション等,,46201,鹿児島県,鹿児島市,長田町,鹿児島,8,４ＬＤＫ,70,,,,平成15年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2018年第３四半期,未改装,,7.278753600952829
46000927,中古マンション等,,46201,鹿児島県,鹿児島市,加治屋町,鹿児島中央,13,１Ｋ,35,,,,平成18年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,400.0,2015年第３四半期,,,7.146128035678238
46067028,中古マンション等,,46201,鹿児島県,鹿児島市,鴨池,郡元(ＪＲ),10,４ＬＤＫ,75,,,,昭和64年,ＲＣ,住宅,,,,,第１種低層住居専用地域,60.0,200.0,2007年第２四半期,未改装,,7.230448921378274
46004687,中古マンション等,,46201,鹿児島県,鹿児島市,照国町,鹿児島中央,18,２ＬＤＫ,70,,,,平成21年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第３四半期,未改装,,7.477121254719663
46004930,中古マンション等,,46201,鹿児島県,鹿児島市,永吉,鹿児島中央,30分?60分,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,住宅,,,,第１種低層住居専用地域,50.0,80.0,2016年第２四半期,未改装,,7.204119982655925
46000122,中古マンション等,,46201,鹿児島県,鹿児島市,池之上町,鹿児島,15,３ＬＤＫ,60,,,,昭和64年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2015年第３四半期,未改装,,7.0
46035549,中古マンション等,,46201,鹿児島県,鹿児島市,田上,鹿児島中央,29,１Ｋ,20,,,,平成2年,ＲＣ,住宅,その他,,,,第１種住居地域,60.0,200.0,2014年第２四半期,未改装,調停・競売等,6.176091259055681
46004978,中古マンション等,,46201,鹿児島県,鹿児島市,南林寺町,鹿児島中央,25,２ＬＤＫ,70,,,,昭和49年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2018年第４四半期,未改装,,6.653212513775344
46037982,中古マンション等,,46201,鹿児島県,鹿児島市,新照院町,鹿児島中央,24,１Ｋ,25,,,,平成3年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第４四半期,未改装,,6.361727836017593
46006524,中古マンション等,,46201,鹿児島県,鹿児島市,紫原,郡元(ＪＲ),24,３ＬＤＫ,95,,,,平成3年,,,住宅,,,,,,,2020年第１四半期,未改装,,7.176091259055681
46053284,中古マンション等,,46201,鹿児島県,鹿児島市,小松原,谷山(ＪＲ),13,３ＬＤＫ,70,,,,平成11年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第４四半期,改装済,,7.2552725051033065
46044962,中古マンション等,,46201,鹿児島県,鹿児島市,加治屋町,鹿児島中央,15,４ＬＤＫ,90,,,,平成22年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,400.0,2012年第１四半期,未改装,,7.6020599913279625
46000746,中古マンション等,,46201,鹿児島県,鹿児島市,小川町,鹿児島,5,,80,,,,,ＲＣ,,,,,,商業地域,80.0,400.0,2018年第１四半期,,,7.2552725051033065
46035262,中古マンション等,,46201,鹿児島県,鹿児島市,中央町,鹿児島中央,3,３ＬＤＫ,75,,,,平成22年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2010年第３四半期,未改装,,7.518513939877887
46003651,中古マンション等,,46201,鹿児島県,鹿児島市,田上,鹿児島中央,30分?60分,,50,,,,平成4年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2018年第２四半期,,調停・競売等,6.903089986991944
46057928,中古マンション等,,46201,鹿児島県,鹿児島市,西陵,鹿児島中央,30分?60分,４ＬＤＫ,80,,,,平成5年,ＲＣ,住宅,,,,,第１種低層住居専用地域,50.0,80.0,2009年第２四半期,未改装,,7.079181246047625
46057737,中古マンション等,,46201,鹿児島県,鹿児島市,城南町,,,４ＬＤＫ,95,,,,平成20年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第３四半期,未改装,,7.531478917042255
46037246,中古マンション等,,46201,鹿児島県,鹿児島市,高麗町,鹿児島中央,20,,85,,,,,ＳＲＣ,住宅,,,,,,,,2011年第２四半期,,,7.477121254719663
46069027,中古マンション等,,46203,鹿児島県,鹿屋市,寿,,,３ＬＤＫ,85,,,,平成15年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2008年第４四半期,未改装,,7.204119982655925
46048242,中古マンション等,,46201,鹿児島県,鹿児島市,平之町,鹿児島中央,13,３ＬＤＫ,60,,,,昭和53年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第４四半期,未改装,,6.819543935541868
46035389,中古マンション等,,46201,鹿児島県,鹿児島市,唐湊,鹿児島中央,23,３ＬＤＫ,70,,,,平成8年,ＳＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2010年第１四半期,未改装,,7.176091259055681
46006525,中古マンション等,,46201,鹿児島県,鹿児島市,紫原,郡元(ＪＲ),16,,70,,,,平成27年,,,住宅,,,,,,,2020年第１四半期,未改装,,7.380211241711606
46048762,中古マンション等,,46201,鹿児島県,鹿児島市,明和,鹿児島中央,30分?60分,４ＬＤＫ,105,,,,平成5年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第２四半期,改装済,,7.230448921378274
